
-0.00,-0.00,1.00,0.31,-0.11,0.05
-0.00,0.00,1.00,0.32,-0.22,-0.13
-0.01,0.00,1.01,0.53,-0.02,-0.08
-0.01,0.00,1.00,0.40,-0.08,-0.05
-0.00,-0.00,1.02,0.56,-0.32,-0.16
-0.00,-0.00,1.00,0.28,-0.20,-0.28
-0.01,0.00,1.00,0.47,-0.40,-0.15
-0.01,0.01,1.01,0.46,-0.20,-0.05
-0.00,0.01,1.01,0.38,-0.13,-0.01
-0.01,-0.00,1.01,0.37,-0.02,-0.15
-0.00,0.00,1.01,0.50,-0.18,-0.25
-0.01,0.00,1.00,0.37,-0.17,-0.10
-0.00,0.00,1.00,0.37,-0.02,-0.05
-0.01,-0.00,1.01,0.35,-0.13,0.05
-0.01,0.00,1.01,0.42,-0.09,-0.13
-0.01,0.00,1.00,0.35,-0.14,-0.11
-0.01,0.00,1.01,0.40,-0.16,-0.08
-0.00,0.01,1.01,0.56,-0.31,-0.20
-0.00,-0.00,1.00,0.41,-0.35,0.02
0.00,-0.01,1.01,0.37,-0.02,-0.24
0.00,-0.00,1.01,0.34,-0.28,-0.05
-0.00,0.01,1.00,0.40,-0.32,-0.03
-0.01,0.00,1.02,0.33,-0.23,-0.09
-0.00,0.00,1.02,0.58,-0.36,-0.05
-0.00,0.00,1.00,0.53,-0.20,0.02
-0.01,0.00,1.01,0.37,-0.11,-0.03
-0.01,0.00,1.01,0.53,-0.06,-0.22
-0.00,0.00,1.01,0.47,-0.05,0.01
-0.01,0.00,1.00,0.40,-0.14,0.02
-0.00,0.00,1.01,0.53,-0.14,0.05
-0.01,0.00,0.99,0.26,-0.13,-0.32
-0.01,0.00,1.01,0.41,-0.14,-0.02
0.01,-0.00,1.01,0.21,-0.26,-0.12
-0.01,0.01,1.00,0.46,-0.10,-0.22
-0.00,0.00,1.01,0.50,-0.22,-0.14
-0.01,0.00,1.00,0.40,-0.30,0.02
-0.01,0.00,1.01,0.47,-0.17,-0.03
-0.01,0.00,1.01,0.38,-0.09,-0.07
0.00,-0.00,1.01,0.44,-0.16,-0.09
-0.01,0.00,1.01,0.28,-0.08,0.06
-0.01,-0.00,1.00,0.47,-0.08,0.01
-0.00,-0.00,1.01,0.36,-0.20,-0.27
-0.00,0.00,1.01,0.36,-0.15,-0.23
-0.01,0.00,1.01,0.44,-0.19,-0.17
-0.00,-0.00,1.01,0.53,-0.10,-0.16
-0.00,0.00,1.01,0.35,-0.12,-0.06
-0.01,0.00,1.01,0.44,0.07,-0.12
-0.01,-0.00,1.00,0.49,0.02,-0.27
0.00,0.00,1.01,0.58,-0.18,-0.16
0.01,-0.00,1.01,0.32,0.18,-0.09
0.00,-0.01,1.01,0.53,-0.09,-0.11
-0.01,-0.00,1.01,0.42,-0.04,-0.08
-0.00,-0.00,1.01,0.49,-0.02,-0.05
-0.01,0.00,1.01,0.37,-0.21,-0.03
-0.01,0.00,1.01,0.34,-0.41,-0.21
-0.01,-0.00,1.01,0.50,-0.32,-0.02
-0.01,0.00,1.00,0.47,-0.02,-0.03
-0.00,0.00,1.01,0.55,-0.09,0.01
-0.00,-0.00,1.00,0.35,-0.19,-0.11
-0.00,0.00,1.01,0.45,-0.01,-0.09
-0.01,0.00,1.01,0.35,-0.34,0.02
-0.01,0.00,1.00,0.28,-0.27,-0.06
-0.00,0.00,1.01,0.40,-0.15,-0.21
0.01,-0.00,1.01,0.39,-0.10,-0.04
0.00,0.00,1.00,0.50,0.05,-0.06
-0.00,0.00,1.00,0.51,-0.14,-0.14
-0.00,0.00,1.01,0.40,-0.04,-0.09
-0.01,0.01,1.01,0.50,-0.33,-0.24
-0.01,0.01,1.00,0.50,-0.15,-0.17
-0.01,-0.00,0.99,0.33,-0.26,-0.20
-0.00,-0.00,1.00,0.37,-0.20,-0.02
-0.01,-0.00,1.01,0.39,-0.18,-0.10
-0.00,-0.00,1.01,0.42,-0.20,-0.08
-0.00,-0.00,1.00,0.56,-0.03,-0.11
-0.00,-0.00,1.00,0.53,0.02,-0.06
-0.01,0.01,1.01,0.58,-0.31,-0.04
-0.01,0.00,0.99,0.42,-0.03,-0.18
-0.02,0.00,1.01,0.37,-0.21,-0.11
-0.02,0.00,1.00,0.49,-0.50,-0.11
-0.01,-0.00,1.00,0.47,-0.16,-0.12
0.00,-0.00,1.00,0.50,-0.33,0.09
-0.01,-0.00,1.00,0.53,-0.11,-0.05
-0.00,0.00,1.01,0.42,-0.07,-0.19
-0.01,0.00,1.01,0.50,-0.20,-0.03
-0.01,0.00,1.00,0.53,-0.07,-0.12
-0.00,0.00,1.01,0.34,0.02,-0.08
-0.01,-0.00,1.01,0.41,-0.21,-0.09
-0.00,0.00,1.00,0.43,-0.13,-0.09
-0.00,0.01,1.01,0.33,-0.11,-0.10
0.00,-0.01,1.01,0.57,-0.18,-0.15
-0.01,-0.00,1.00,0.34,-0.27,-0.18
0.00,-0.01,1.01,0.31,-0.02,-0.25
-0.00,0.00,1.01,0.47,-0.29,-0.05
0.00,-0.00,1.01,0.28,-0.03,-0.16
-0.01,0.00,1.01,0.37,-0.19,-0.09
-0.00,-0.00,1.01,0.44,-0.31,-0.02
0.00,0.00,1.01,0.31,0.10,-0.15
-0.01,0.00,1.00,0.49,-0.13,0.07
-0.00,0.00,1.01,0.45,-0.18,-0.18
-0.00,0.00,1.01,0.33,-0.21,-0.16
-0.01,-0.00,1.00,0.23,-0.44,-0.18
-0.01,0.00,1.00,0.43,-0.15,0.02
-0.01,0.01,1.00,0.54,-0.13,-0.13
-0.01,0.00,1.01,0.41,-0.08,-0.13
0.00,-0.00,1.01,0.34,-0.08,-0.08
0.00,-0.00,1.01,0.37,-0.09,-0.02
0.00,-0.00,1.00,0.36,-0.24,-0.23
-0.01,-0.00,1.02,0.50,-0.34,-0.06
-0.01,-0.00,1.01,0.45,-0.17,-0.15
-0.00,-0.00,1.01,0.39,-0.01,-0.11
-0.01,0.01,1.01,0.53,-0.08,-0.07
-0.00,-0.00,1.00,0.44,-0.08,0.02
-0.00,-0.01,1.01,0.58,-0.22,-0.20
-0.01,0.00,1.01,0.37,-0.24,-0.11
-0.01,-0.00,1.01,0.37,-0.28,-0.15
0.00,0.00,1.01,0.58,-0.11,-0.06
-0.00,0.00,1.01,0.38,-0.25,-0.10
-0.00,0.00,1.01,0.34,0.02,-0.26
-0.00,0.00,1.01,0.48,-0.06,0.09
-0.00,-0.00,1.01,0.40,0.21,-0.15
0.00,0.00,1.01,0.39,-0.08,-0.08
0.00,-0.00,1.01,0.48,-0.08,-0.05
0.00,-0.00,1.01,0.32,-0.18,-0.02
-0.00,-0.00,1.01,0.40,-0.27,-0.12
-0.00,-0.00,1.01,0.60,-0.15,-0.14
-0.00,0.01,1.01,0.32,-0.11,-0.04
-0.01,-0.00,1.00,0.42,-0.11,0.14
-0.00,-0.00,1.01,0.44,0.06,-0.11
-0.00,0.00,1.00,0.38,-0.15,-0.08
-0.00,-0.00,1.01,0.40,-0.27,-0.09
-0.00,-0.00,1.00,0.38,-0.38,-0.11
-0.00,0.01,1.00,0.47,-0.15,-0.08
-0.00,0.01,1.00,0.42,-0.28,-0.04
-0.00,0.00,1.00,0.46,-0.11,-0.08
0.00,0.00,1.01,0.50,-0.15,-0.07
-0.01,-0.00,1.01,0.43,-0.23,-0.17
-0.00,0.01,1.00,0.34,-0.27,-0.34
-0.01,-0.00,1.01,0.47,-0.25,-0.09
-0.01,0.00,1.00,0.62,-0.23,-0.09
-0.00,-0.01,1.01,0.45,-0.05,-0.12
-0.01,0.00,1.01,0.26,-0.25,-0.08
0.00,-0.00,0.99,0.47,-0.07,-0.20
-0.01,-0.00,1.01,0.51,-0.24,-0.13
-0.01,0.00,1.00,0.34,-0.20,-0.05
-0.00,0.00,1.01,0.60,-0.17,-0.27
-0.01,0.00,1.01,0.40,-0.25,-0.21
-0.01,-0.00,1.01,0.42,-0.18,-0.17
-0.01,0.00,1.00,0.43,-0.24,-0.05
-0.00,0.00,1.00,0.35,0.11,0.00
-0.01,0.00,1.01,0.50,-0.18,-0.25
-0.00,0.00,1.01,0.47,-0.11,-0.05
-0.00,-0.00,1.00,0.38,0.04,-0.01
-0.01,-0.00,1.01,0.50,-0.01,-0.06
-0.01,0.00,1.02,0.47,-0.28,0.06
-0.00,0.00,1.02,0.41,-0.26,-0.14
-0.01,0.00,1.01,0.51,-0.14,0.02
-0.00,0.00,1.01,0.47,0.00,-0.10
0.00,-0.00,1.00,0.34,-0.05,0.04
-0.01,0.00,1.01,0.51,-0.28,0.02
-0.00,-0.01,1.01,0.50,-0.09,-0.15
0.00,0.00,1.02,0.35,-0.23,-0.23
-0.00,-0.00,1.00,0.44,-0.15,0.04
-0.00,-0.00,1.01,0.49,-0.05,-0.07
-0.01,-0.00,1.00,0.51,-0.11,-0.07
-0.01,-0.00,1.01,0.60,-0.19,-0.02
-0.01,0.00,1.01,0.42,-0.21,0.02
-0.01,0.00,1.00,0.41,-0.34,-0.18
-0.01,0.00,1.01,0.47,-0.19,0.05
-0.00,-0.00,1.00,0.42,0.02,0.03
-0.01,-0.00,1.01,0.35,-0.25,-0.11
-0.01,-0.00,1.01,0.35,-0.18,-0.18
-0.00,-0.00,1.01,0.46,-0.24,-0.07
-0.00,-0.00,1.00,0.54,-0.34,-0.10
-0.01,0.00,1.00,0.50,-0.34,-0.14
-0.00,0.00,1.01,0.56,-0.20,-0.16
-0.00,0.00,1.01,0.50,-0.40,-0.08
-0.00,-0.00,1.01,0.48,0.07,-0.06
-0.01,-0.00,1.02,0.31,-0.15,-0.05
-0.01,0.00,1.00,0.34,-0.26,-0.08
-0.01,-0.00,1.01,0.40,-0.14,-0.02
-0.00,0.00,1.01,0.40,-0.27,-0.01
-0.00,0.00,1.00,0.31,-0.18,-0.10
-0.01,0.00,1.01,0.54,-0.05,-0.12
-0.01,-0.00,1.00,0.46,-0.11,0.07
-0.00,-0.00,1.01,0.48,-0.32,-0.16
-0.00,0.00,1.01,0.49,0.05,-0.02
-0.01,-0.00,1.01,0.42,-0.08,0.08
-0.01,-0.00,1.01,0.50,-0.25,-0.32
-0.00,-0.00,1.00,0.47,-0.03,0.02
-0.00,0.00,1.01,0.31,-0.11,-0.16
0.00,0.00,1.01,0.40,-0.13,-0.18
-0.01,0.00,1.02,0.58,-0.34,-0.14
-0.01,-0.00,1.00,0.36,-0.17,-0.09
-0.00,0.00,1.00,0.47,0.01,-0.02
0.01,-0.00,1.01,0.30,-0.02,-0.07
-0.01,0.00,1.01,0.57,-0.07,0.04
-0.00,-0.00,1.00,0.42,-0.09,-0.08
-0.00,0.00,1.01,0.49,-0.18,-0.34
-0.01,0.00,1.01,0.31,-0.22,-0.11
-0.00,0.00,1.00,0.50,-0.31,-0.12
0.00,0.00,1.02,0.61,-0.21,-0.18
-0.01,0.00,1.01,0.53,-0.29,0.01
-0.00,0.00,1.01,0.40,-0.21,0.03
-0.00,-0.00,1.01,0.44,-0.16,-0.07
-0.00,0.00,1.01,0.59,-0.19,-0.06
-0.00,-0.01,1.00,0.56,0.09,0.04
-0.00,0.00,1.01,0.37,-0.31,-0.15
-0.00,-0.00,1.02,0.39,-0.19,-0.07
-0.01,0.00,1.01,0.47,-0.24,-0.02
-0.00,-0.00,1.01,0.48,-0.05,-0.05
-0.01,0.01,1.02,0.43,-0.16,-0.11
0.01,-0.00,1.00,0.32,0.15,0.02
-0.00,0.01,1.01,0.25,-0.05,-0.05
-0.01,0.00,1.01,0.34,-0.32,-0.10
0.01,0.01,1.00,0.21,-0.11,-0.03
-0.01,0.00,1.01,0.41,-0.11,-0.27
-0.00,0.00,1.00,0.42,-0.23,-0.12
-0.01,-0.00,1.01,0.47,0.01,-0.15
-0.01,0.00,1.00,0.57,-0.34,-0.08
-0.00,-0.01,1.01,0.45,-0.02,-0.27
0.00,0.00,1.00,0.47,-0.08,-0.11
-0.01,0.00,1.00,0.47,-0.30,-0.10
-0.00,0.01,1.00,0.40,-0.07,-0.17
-0.00,0.00,1.00,0.39,-0.08,-0.02
-0.01,0.00,1.00,0.50,-0.19,-0.11
-0.01,-0.00,1.02,0.43,-0.02,-0.04
-0.00,-0.00,1.01,0.61,-0.25,-0.24
-0.01,-0.00,1.01,0.51,-0.35,-0.09
-0.00,0.00,1.01,0.47,-0.19,-0.02
0.00,0.01,1.02,0.42,-0.17,-0.10
-0.01,-0.00,1.02,0.54,-0.13,-0.18
-0.00,0.00,1.01,0.51,-0.24,-0.09
-0.00,-0.00,1.01,0.36,-0.26,-0.04
-0.01,0.00,1.00,0.56,-0.12,-0.13
-0.00,-0.00,1.00,0.53,-0.12,-0.15
-0.00,0.00,1.00,0.48,-0.17,-0.09
-0.00,0.00,1.01,0.41,-0.09,-0.09
0.00,0.00,1.01,0.37,-0.07,-0.08
-0.01,0.00,1.01,0.53,-0.27,-0.10
-0.00,0.01,1.00,0.43,-0.29,-0.03
-0.00,-0.00,1.01,0.34,-0.12,-0.02
-0.01,-0.00,1.01,0.38,-0.22,-0.15
-0.01,-0.01,1.01,0.40,-0.24,-0.02
-0.01,-0.00,1.00,0.40,-0.12,-0.16
0.00,0.00,1.01,0.47,-0.28,-0.21
0.01,0.01,1.01,0.36,-0.23,-0.16
-0.01,0.00,1.01,0.40,-0.17,-0.08
-0.01,0.00,1.00,0.41,-0.34,-0.17
0.00,0.00,1.01,0.37,-0.24,-0.03
-0.00,0.00,1.01,0.38,-0.19,-0.07
-0.01,-0.00,1.02,0.36,0.08,-0.26
0.00,0.00,1.01,0.35,-0.05,-0.15
-0.01,0.00,1.02,0.22,-0.32,0.00
-0.01,0.00,1.00,0.52,-0.03,-0.17
-0.00,-0.00,1.01,0.38,0.00,-0.11
-0.00,0.00,1.00,0.53,-0.11,-0.11
-0.01,0.00,1.01,0.50,-0.06,-0.07
-0.00,0.00,1.01,0.40,-0.21,-0.29
0.00,0.00,1.01,0.38,-0.14,-0.13
-0.01,0.00,1.01,0.43,-0.08,-0.02
-0.01,0.00,1.02,0.49,-0.32,-0.11
-0.01,-0.00,1.01,0.47,-0.25,-0.11
-0.00,0.00,1.00,0.50,-0.19,-0.07
-0.00,0.00,1.01,0.34,-0.19,-0.19
-0.01,0.00,1.00,0.38,-0.12,-0.14
-0.00,-0.00,1.01,0.36,-0.12,0.03
-0.01,0.00,1.00,0.48,-0.38,-0.02
-0.01,0.00,1.00,0.35,-0.18,-0.07
-0.00,-0.00,1.01,0.53,-0.36,-0.31
-0.01,0.00,1.02,0.39,-0.38,-0.10
-0.01,0.00,1.00,0.53,-0.02,-0.05
-0.01,-0.00,1.00,0.51,-0.18,-0.09
-0.01,-0.00,1.00,0.34,-0.09,-0.21
-0.01,-0.00,1.02,0.50,-0.14,-0.19
-0.00,0.00,1.01,0.53,-0.07,-0.08
-0.01,-0.00,1.01,0.44,-0.11,-0.12
-0.01,-0.00,1.01,0.50,-0.44,-0.11
0.00,0.00,1.00,0.48,-0.14,-0.26
-0.01,0.00,1.01,0.43,-0.07,-0.08
-0.00,0.01,1.01,0.44,-0.13,-0.13
-0.00,0.00,1.00,0.53,-0.34,-0.05
-0.00,0.01,1.00,0.50,-0.12,-0.15
-0.00,0.00,1.00,0.53,-0.21,-0.02
-0.01,0.00,1.00,0.40,-0.21,-0.11
-0.00,-0.00,1.00,0.44,-0.02,0.01
0.00,0.00,1.01,0.27,0.02,-0.18
-0.00,-0.00,1.00,0.48,-0.15,-0.07
-0.01,0.00,1.01,0.35,-0.11,0.03
-0.01,0.01,1.01,0.53,-0.26,0.00
-0.01,0.00,1.01,0.47,-0.24,-0.19
-0.01,0.00,1.01,0.37,-0.17,-0.08
-0.00,0.00,1.00,0.50,-0.21,-0.10
-0.01,0.01,1.01,0.49,-0.28,-0.03
0.00,0.00,1.02,0.31,-0.27,-0.15
-0.01,0.01,1.01,0.41,-0.15,-0.18
-0.00,0.00,1.01,0.59,-0.11,-0.19
0.00,-0.00,1.02,0.34,0.12,-0.14
-0.00,0.00,1.01,0.47,-0.06,-0.21
-0.01,0.01,1.01,0.50,-0.33,-0.15
-0.00,-0.00,1.01,0.48,-0.08,0.01
-0.00,-0.00,1.00,0.52,-0.08,-0.18
-0.01,-0.00,1.00,0.46,-0.14,-0.02
-0.00,0.00,1.00,0.50,-0.09,-0.21
-0.01,-0.00,1.01,0.53,-0.39,0.00
-0.02,0.00,1.00,0.43,-0.24,-0.08
0.00,-0.00,1.01,0.50,-0.30,-0.09
-0.01,0.00,1.00,0.50,-0.33,-0.08
-0.02,0.01,1.01,0.56,-0.47,-0.07
-0.00,0.00,1.00,0.38,-0.01,-0.05
-0.00,-0.00,1.00,0.55,-0.03,0.02
-0.00,0.00,1.01,0.56,-0.35,-0.15
-0.00,-0.00,1.02,0.66,-0.11,-0.05
-0.00,-0.00,1.02,0.48,-0.35,-0.20
-0.01,0.01,1.01,0.46,-0.42,-0.04
-0.00,-0.00,1.00,0.37,-0.15,-0.01
-0.00,0.00,1.01,0.51,-0.18,0.01
-0.01,0.00,1.01,0.44,-0.18,-0.09
-0.01,0.00,1.01,0.46,-0.38,-0.15
-0.00,0.00,1.01,0.60,-0.21,-0.04
-0.01,0.00,1.01,0.44,-0.14,0.00
-0.00,0.00,1.00,0.48,-0.12,-0.08
-0.01,0.00,1.00,0.54,-0.36,-0.23
0.00,0.00,1.00,0.40,-0.24,-0.31
-0.00,0.00,1.01,0.55,-0.24,-0.01
-0.01,0.00,1.01,0.22,-0.18,-0.17
-0.01,-0.01,1.01,0.44,0.02,-0.19
-0.00,-0.00,1.01,0.44,-0.05,-0.13
-0.00,0.00,1.00,0.51,-0.23,-0.15
-0.01,0.00,1.00,0.44,-0.22,-0.13
0.00,-0.00,1.00,0.42,-0.24,-0.06
-0.01,0.00,1.01,0.40,-0.16,-0.19
-0.00,-0.00,1.01,0.44,-0.20,-0.02
-0.00,-0.00,1.02,0.53,-0.10,-0.10
-0.00,0.01,1.01,0.50,0.16,-0.21
-0.01,0.00,1.01,0.47,-0.20,0.04
-0.00,-0.00,1.01,0.53,-0.15,-0.10
-0.01,-0.00,1.01,0.47,-0.32,-0.08
-0.00,-0.00,1.01,0.29,-0.19,-0.05
-0.01,0.01,1.01,0.57,-0.37,-0.18
-0.00,-0.00,1.00,0.35,-0.24,-0.12
-0.00,0.00,1.01,0.52,-0.21,0.01
-0.00,0.01,1.01,0.44,-0.27,-0.05
-0.01,0.00,1.01,0.37,-0.24,-0.05
-0.00,-0.00,1.01,0.44,0.12,-0.10
-0.00,0.00,1.01,0.22,-0.28,-0.11
-0.00,-0.00,0.99,0.47,-0.15,-0.02
0.00,-0.00,1.01,0.45,-0.14,-0.04
0.00,-0.00,1.02,0.35,0.14,-0.03
-0.01,-0.00,1.00,0.55,-0.13,-0.08
-0.01,0.00,1.00,0.51,-0.34,-0.03
-0.01,0.01,1.01,0.37,-0.49,-0.02
-0.01,0.00,1.01,0.39,-0.12,-0.05
-0.00,0.00,1.01,0.60,-0.30,0.03
-0.00,-0.00,1.01,0.34,0.00,-0.32
-0.01,-0.00,1.01,0.37,-0.20,-0.08
-0.00,0.00,1.00,0.24,-0.05,-0.08
-0.00,-0.00,1.02,0.54,-0.22,-0.21
-0.01,-0.00,1.00,0.40,-0.23,-0.09
-0.01,-0.00,1.01,0.34,-0.13,-0.12
-0.00,0.00,1.02,0.57,-0.34,0.05
-0.01,-0.00,1.00,0.60,-0.27,-0.20
-0.00,-0.01,1.00,0.30,-0.02,-0.04
-0.01,0.00,1.00,0.58,-0.29,-0.11
0.01,-0.00,1.01,0.41,-0.07,-0.03
-0.02,-0.00,1.01,0.31,-0.26,-0.04
-0.01,-0.00,1.01,0.50,-0.35,-0.11
-0.01,-0.00,1.01,0.46,-0.15,-0.01
-0.00,0.00,1.00,0.48,-0.39,0.01
-0.00,0.00,1.00,0.32,0.11,0.02
-0.01,0.00,1.01,0.51,-0.24,-0.05
-0.00,0.00,1.01,0.55,-0.31,-0.11
-0.01,0.00,1.01,0.37,-0.05,-0.18
-0.01,0.00,1.00,0.50,-0.09,-0.06
-0.00,-0.01,1.01,0.40,-0.01,-0.06
-0.01,0.00,1.01,0.45,-0.57,-0.15
-0.00,0.00,1.00,0.44,-0.35,-0.14
-0.00,-0.00,1.00,0.47,-0.44,-0.10
-0.01,0.00,1.00,0.47,-0.31,0.15
-0.01,0.00,1.01,0.47,-0.12,-0.16
-0.01,-0.00,1.01,0.41,-0.15,-0.04
-0.00,0.01,1.01,0.50,-0.27,-0.19
-0.01,0.01,1.01,0.47,-0.44,-0.21
-0.01,0.00,1.01,0.55,-0.25,-0.07
-0.01,-0.00,1.01,0.59,-0.30,-0.05
-0.01,0.00,1.01,0.56,-0.13,-0.06
-0.01,0.00,1.00,0.55,-0.18,0.02
0.00,-0.00,1.00,0.50,-0.15,-0.11
-0.00,0.00,1.01,0.40,-0.27,-0.08
-0.01,0.00,1.01,0.41,-0.28,-0.10
-0.01,0.00,1.01,0.49,-0.26,-0.17
0.00,0.01,1.00,0.56,-0.11,-0.08
-0.01,-0.00,1.01,0.50,-0.27,-0.05
-0.01,-0.00,1.00,0.61,-0.03,-0.15
-0.00,-0.00,1.01,0.56,-0.18,-0.24
-0.00,-0.01,1.01,0.44,-0.14,-0.16
-0.00,-0.00,1.01,0.45,-0.10,-0.27
-0.01,0.00,1.01,0.39,-0.27,-0.18
0.00,-0.00,1.00,0.44,-0.01,-0.15
-0.01,-0.00,1.02,0.50,-0.40,-0.18
-0.02,-0.00,0.99,0.47,-0.37,-0.10
-0.01,0.00,1.01,0.47,-0.11,-0.09
-0.01,-0.00,1.01,0.56,0.08,-0.11
-0.00,-0.00,1.01,0.43,-0.18,-0.05
-0.00,-0.00,1.01,0.43,-0.23,-0.21
0.01,-0.00,1.00,0.35,-0.11,-0.08
-0.01,0.00,1.01,0.30,-0.23,-0.11
-0.00,-0.00,1.01,0.41,-0.35,-0.04
-0.01,0.00,1.01,0.48,-0.20,-0.28
-0.01,-0.00,1.01,0.55,0.04,-0.05
-0.01,0.00,1.01,0.49,-0.44,-0.05
-0.00,-0.00,1.01,0.31,-0.25,-0.12
-0.01,-0.00,1.01,0.40,-0.23,-0.07
-0.00,0.00,1.01,0.60,-0.34,-0.22
-0.01,-0.00,1.00,0.37,-0.05,-0.09
-0.00,0.00,1.01,0.53,-0.37,-0.13
-0.01,-0.00,1.01,0.45,-0.18,-0.04
0.00,0.00,1.01,0.57,-0.12,-0.05
-0.01,0.00,1.00,0.30,-0.31,-0.21
0.00,0.01,1.01,0.46,0.00,-0.03
0.00,-0.00,1.00,0.41,0.02,-0.17
-0.00,-0.00,1.01,0.36,-0.14,-0.08
-0.01,0.00,1.01,0.44,-0.15,0.09
0.00,-0.00,1.00,0.47,-0.27,0.00
0.00,-0.01,1.02,0.53,-0.48,-0.11
-0.00,0.00,1.02,0.44,-0.30,-0.15
-0.01,0.00,1.01,0.45,-0.24,0.00
-0.00,-0.00,1.01,0.47,-0.18,-0.06
-0.01,0.00,1.01,0.40,-0.27,0.05
-0.00,0.01,1.01,0.60,-0.34,-0.08
0.00,-0.00,1.01,0.44,-0.21,0.01
-0.01,0.00,1.01,0.64,-0.31,-0.05
-0.01,0.01,1.01,0.44,-0.38,-0.27
-0.01,0.00,1.01,0.50,-0.25,0.07
0.00,-0.00,1.01,0.41,-0.34,-0.19
-0.01,-0.00,1.01,0.40,-0.36,-0.15
-0.01,0.01,1.01,0.51,0.02,-0.06
0.00,-0.01,1.02,0.40,-0.34,-0.27
0.01,-0.00,1.01,0.60,-0.22,0.00
-0.01,0.00,1.01,0.41,-0.11,-0.05
-0.01,0.00,1.01,0.53,-0.40,-0.02
-0.00,0.00,1.01,0.50,-0.28,0.01
-0.00,0.00,1.01,0.46,-0.24,-0.06
-0.00,0.01,1.00,0.51,-0.33,-0.02
-0.01,-0.00,1.01,0.47,-0.18,-0.15
-0.01,-0.00,1.00,0.38,-0.21,-0.11
-0.01,-0.00,1.01,0.31,-0.25,-0.20
-0.01,-0.00,1.00,0.36,-0.20,-0.14
-0.01,-0.00,1.01,0.50,-0.24,-0.03
-0.01,-0.01,1.01,0.48,-0.33,-0.08
-0.01,-0.00,1.02,0.62,-0.24,-0.11
-0.00,-0.00,1.01,0.48,-0.22,-0.26
-0.01,-0.01,1.00,0.53,-0.24,-0.22
-0.01,0.00,1.01,0.68,0.02,-0.02
0.01,0.00,1.00,0.50,-0.08,-0.09
-0.01,-0.00,1.01,0.53,-0.40,-0.06
-0.01,0.00,1.00,0.63,-0.21,-0.15
-0.00,0.01,1.01,0.57,-0.11,-0.03
-0.00,0.00,1.01,0.51,-0.27,0.01
-0.01,0.00,1.02,0.53,-0.35,-0.09
-0.00,0.00,1.00,0.49,-0.34,0.02
-0.01,-0.00,1.00,0.33,-0.39,-0.12
-0.00,-0.00,1.01,0.45,-0.27,-0.07
-0.01,-0.00,1.01,0.47,-0.13,-0.16
-0.01,0.00,1.01,0.44,-0.27,-0.13
-0.01,0.00,1.01,0.49,-0.30,-0.08
-0.01,0.00,1.02,0.53,-0.22,-0.10
-0.00,0.00,1.02,0.41,-0.21,-0.03
-0.01,0.00,1.01,0.35,-0.16,-0.11
-0.01,0.00,1.01,0.56,-0.26,-0.05
-0.00,0.00,0.99,0.46,-0.24,0.00
-0.00,0.00,1.00,0.34,-0.32,0.12
-0.01,0.00,1.01,0.49,-0.44,-0.18
-0.01,0.00,1.00,0.44,-0.19,-0.06
-0.01,-0.00,1.01,0.37,-0.44,-0.02
-0.01,0.00,1.02,0.54,-0.31,-0.09
-0.01,0.00,1.00,0.49,-0.25,-0.05
-0.01,0.00,1.00,0.47,-0.19,-0.01
-0.01,0.00,1.01,0.42,-0.24,-0.07
-0.01,-0.00,1.01,0.47,-0.29,-0.09
-0.00,-0.00,1.01,0.49,-0.21,-0.13
0.00,-0.00,1.01,0.48,-0.12,-0.06
-0.00,0.00,1.01,0.40,-0.13,-0.08
-0.01,0.00,1.01,0.53,-0.03,-0.24
-0.00,0.00,1.01,0.45,-0.34,-0.04
0.00,0.01,1.00,0.63,-0.13,0.01
-0.00,0.00,1.01,0.34,-0.24,-0.03
0.00,-0.00,1.00,0.43,-0.02,-0.08
-0.01,0.00,1.00,0.42,-0.24,-0.12
-0.01,-0.00,1.01,0.40,-0.18,-0.15
-0.00,-0.00,1.01,0.46,0.03,-0.18
0.01,-0.00,1.02,0.42,-0.05,-0.01
0.00,-0.00,1.01,0.40,-0.47,-0.09
0.01,-0.00,1.01,0.29,-0.02,-0.08
-0.00,0.00,1.02,0.41,-0.13,-0.08
-0.01,0.01,1.01,0.50,-0.12,0.09
-0.01,0.00,1.01,0.52,-0.15,0.02
-0.01,0.00,1.01,0.43,-0.11,-0.08
0.00,0.00,1.00,0.28,-0.14,-0.19
-0.00,-0.00,1.02,0.49,-0.29,-0.02
-0.00,-0.00,1.01,0.27,0.14,-0.28
-0.01,0.00,1.01,0.63,-0.11,-0.02
-0.01,-0.00,1.01,0.53,-0.21,-0.17
-0.01,-0.01,1.00,0.44,-0.32,-0.10
-0.01,0.00,1.00,0.46,-0.13,-0.19
-0.01,-0.00,1.00,0.49,-0.26,-0.13
-0.01,0.00,1.01,0.55,-0.14,-0.28
-0.01,0.00,1.03,0.46,-0.11,-0.06
0.00,-0.00,1.02,0.60,-0.59,-0.09
-0.01,0.00,1.00,0.57,-0.31,-0.05
-0.00,0.00,1.01,0.48,-0.34,0.00
0.00,-0.01,1.02,0.44,-0.37,0.00
-0.01,0.01,1.01,0.44,-0.46,0.16
-0.00,-0.00,1.01,0.52,-0.15,-0.18
-0.00,0.00,1.01,0.58,-0.12,-0.08
-0.00,-0.00,1.01,0.52,-0.45,-0.01
-0.01,0.00,1.00,0.49,-0.24,0.04
0.00,-0.00,1.01,0.52,-0.14,-0.11
